chr1	809162	809629	ENSG00000223663[1,1,1]	0	+	809162	809162	0	1	467,	0,	chr1	809212	809579	retro_human_7358|NDUFB4P8-201|processed_pseudogene	0	+	intergenic	367
chr1	1106379	1107901	ENSG00000269737[1,1,1]	0	+	1106379	1106379	0	1	1522,	0,	chr1	1106429	1107851	AL691432.1-201|transcribed_processed_pseudogene	0	+	intergenic	1422
chr1	1106548	1108482	ENSG00000269737[3,1,3]	0	+	1106548	1106548	0	1	1934,	0,	chr1	1106429	1107851	AL691432.1-201|transcribed_processed_pseudogene	0	+	intergenic	1303
chr1	18415442	18415765	ENSG00000225478[1,1,1]	0	+	18415442	18415442	0	1	323,	0,	chr1	18415492	18415715	AL031737.1-201|processed_pseudogene	0	+	intergenic	223
chr1	44715105	44715367	ENSG00000226499[1,1,1]	0	-	44715105	44715105	0	1	262,	0,	chr1	44715155	44715317	AL136380.1-201|processed_pseudogene	0	-	intergenic	162
chr1	45658410	45659191	ENSG00000236111[1,1,1]	0	+	45658410	45658410	0	1	781,	0,	chr1	45658460	45659141	retro_human_6385|AL603882.1-201|processed_pseudogene	0	+	intergenic	681
chr1	48375980	48376554	ENSG00000232514[1,1,1]	0	-	48375980	48375980	0	1	574,	0,	chr1	48376030	48376504	retro_human_6081|AL356968.1-201|processed_pseudogene	0	-	intergenic	474
chr1	58508759	58509549	ENSG00000185839[1,1,1]	0	-	58508759	58508759	0	1	790,	0,	chr1	58508809	58509499	retro_human_2321|AL035411.1-201|processed_pseudogene	0	-	intergenic	690
chr1	67438560	67439034	ENSG00000238139[1,1,1]	0	+	67438560	67438560	0	1	474,	0,	chr1	67438610	67438984	AL590559.1-201|processed_pseudogene	0	+	intergenic	374
chr1	78505076	78505600	ENSG00000238015[1,1,1]	0	+	78505076	78505076	0	1	524,	0,	chr1	78505126	78505550	retro_human_6613|AC104837.2-201|processed_pseudogene	0	+	intergenic	424
chr1	86624890	86625545	ENSG00000230721[1,1,1]	0	+	86624890	86624890	0	1	655,	0,	chr1	86624940	86625495	retro_human_6213|AL049597.1-201|processed_pseudogene	0	+	intergenic	555
chr1	93769478	93769978	ENSG00000223490[1,1,1]	0	-	93769478	93769478	0	1	500,	0,	chr1	93769528	93769928	CHCHD2P5-201|processed_pseudogene	0	-	intergenic	400
chr1	94464347	94668406	ENSG00000224081[2,9,5]	0	-	94464347	94464347	0	5	770,1891,122,183,406,	0,6417,22128,63137,203653,	chr1	94461859	94668322	SLC44A3-AS1-215|transcribed_processed_pseudogene	0	-	intergenic	203975
