chr5	181892717	181897344	ENSG00000237094[6,7,2]	0	+	181897344	181897344	0	2	243,233,	0,4394,	chr5	181892418	181895209	retro_human_9324|AC138035.3-1|processed_pseudogene	0	-	CICP15	2492
chr1	146488	151124	ENSG00000230021[8,12,3]	0	-	146488	146488	0	2	227,257,	0,4379,	chr1	148603	151415	CICP18-201|transcribed_processed_pseudogene	0	-	CICP3	2521
chr1	146488	151124	ENSG00000230021[8,12,3]	0	-	146488	146488	0	2	227,257,	0,4379,	chr1	148607	151413	retro_human_9205|CICP3-201|processed_pseudogene	0	+	CICP3	2517
chr1	208423	208637	ENSG00000285268[1,1,1]	0	+	208423	208423	0	1	214,	0,	chr1	208473	208587	AL669831.6-201|transcribed_processed_pseudogene	0	+	LINC01409	114
chr1	1159155	1180410	ENSG00000215790[2,3,1]	0	-	1159784	1173931	0	7	635,146,128,136,469,418,319,	0,9911,13539,14140,14454,19463,20936,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	SLC35E2A	3430
chr1	1159155	1180410	ENSG00000215790[2,3,1]	0	-	1159784	1173931	0	7	635,146,128,136,469,418,319,	0,9911,13539,14140,14454,19463,20936,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	7122
chr1	1161702	1180410	ENSG00000215790[2,5,5]	0	-	1164020	1173931	255	6	2345,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,5,5]	0	-	1164020	1173931	255	6	2345,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1161702	1180410	ENSG00000215790[2,6,5]	0	-	1164020	1173931	255	7	2345,146,128,136,469,418,319,	0,7364,10992,11593,11907,16916,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,6,5]	0	-	1164020	1173931	255	7	2345,146,128,136,469,418,319,	0,7364,10992,11593,11907,16916,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1161702	1180410	ENSG00000215790[2,2,5]	0	-	1166830	1173931	0	6	5194,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	SLC35E2A	3430
chr1	1161702	1180410	ENSG00000215790[2,2,5]	0	-	1166830	1173931	0	6	5194,146,128,136,469,319,	0,7364,10992,11593,11907,18389,	chr1	1158982	1166277	AL031282.1-202|transcribed_processed_pseudogene	0	+	SLC35E2A	4575
chr1	1166150	1170051	ENSG00000215790[3,4,4]	0	-	1166830	1169591	0	3	746,146,467,	0,2916,3434,	chr1	1166926	1170356	AL031282.1-203|transcribed_processed_pseudogene	0	+	SLC35E2A	3125
chr1	6361957	6362343	ENSG00000227950[1,1,1]	0	-	6361957	6361957	0	1	386,	0,	chr1	6362007	6362293	retro_human_10364|AL590128.1-201|processed_pseudogene	0	-	RPL37P9,LOC124903832	286
chr1	11421822	11424559	ENSG00000224904[1,1,1]	0	+	11421822	11421822	0	1	2737,	0,	chr1	11421872	11424509	retro_human_7777|SBF1P2-201|processed_pseudogene	0	+	SBF1P2	2637
chr1	15049257	15049804	ENSG00000235084[1,1,1]	0	+	15049257	15049257	0	1	547,	0,	chr1	15049307	15049754	retro_human_8340|CHCHD2P6-201|processed_pseudogene	0	+	CHCHD2P6	447
chr1	15059304	15059629	ENSG00000236500[1,1,1]	0	-	15059304	15059304	0	1	325,	0,	chr1	15059354	15059579	retro_human_336|CD24P1-201|processed_pseudogene	0	-	CD24P1	225
chr1	15682495	15682781	ENSG00000233929[1,1,1]	0	-	15682495	15682495	0	1	286,	0,	chr1	15682545	15682731	retro_human_338|MT1XP1-201|processed_pseudogene	0	-	MT1XP1	186
chr1	16401182	16401717	ENSG00000236698[1,1,1]	0	-	16401182	16401182	0	1	535,	0,	chr1	16401232	16401667	retro_human_341|EIF1AXP1-201|processed_pseudogene	0	-	EIF1AXP1	435
chr1	16698915	16700204	ENSG00000238142[1,6,3]	0	-	16698915	16698915	0	2	298,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	16698915	16700204	ENSG00000238142[1,4,3]	0	-	16698915	16698915	0	2	298,560,	0,729,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	16698915	16700204	ENSG00000238142[1,7,3]	0	-	16698915	16698915	0	2	295,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	LOC105376805,LOC107985101	508
chr1	19431507	19432062	ENSG00000226396[1,1,1]	0	+	19431795	19431927	0	1	555,	0,	chr1	19431557	19432012	retro_human_8925|AL031727.1-201|processed_pseudogene	0	+	RPS14P3	455
chr1	21854269	21854591	ENSG00000285794[1,1,1]	0	+	21854269	21854269	0	1	322,	0,	chr1	21854319	21854541	AL031281.1-201|transcribed_processed_pseudogene	0	+	LINC00339	222
chr1	21892052	21892640	ENSG00000271428[1,1,1]	0	-	21892052	21892052	0	1	588,	0,	chr1	21892102	21892590	retro_human_5044|MPHOSPH6P1-201|processed_pseudogene	0	-	LOC124903873	488
