chr1	208423	208637	ENSG00000285268[1,1,1]	0	+	208423	208423	0	1	214,	0,	chr1	208473	208587	AL669831.6-201|transcribed_processed_pseudogene	0	+	LINC01409	114
chr1	425828	430377	ENSG00000188290[1,4,2]	0	-	429216	429726	0	2	3759,697,	0,3852,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	425828	430377	ENSG00000188290[1,1,2]	0	-	429216	430128	0	4	3759,88,96,357,	0,3852,4018,4192,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,5,1]	0	-	429216	429726	255	3	521,262,357,	0,614,954,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,6,1]	0	-	429518	430128	255	4	521,81,96,357,	0,621,780,954,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,3,1]	0	-	429216	430128	0	3	521,88,357,	0,614,954,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,4,1]	0	-	429216	429726	0	2	521,697,	0,614,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,2,1]	0	-	429216	430128	0	3	521,88,531,	0,614,780,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	429066	430377	ENSG00000188290[1,1,1]	0	-	429216	430128	0	4	521,88,96,357,	0,614,780,954,	chr1	429427	430128	retro_human_4464	0	-	HES4	701
chr1	2028636	2030440	ENSG00000157870[3,12,3]	0	+	2030084	2030414	0	3	304,52,406,	0,749,1398,	chr1	2028748	2028972	retro_human_6557	0	+	PRXL2B	224
chr1	2523036	2524573	ENSG00000169717[1,1,1]	0	+	2523306	2524437	0	1	1537,	0,	chr1	2523328	2524437	retro_human_6556	0	+	ACTRT2	1109
chr1	12722218	12726458	ENSG00000182330[2,3,1]	0	-	12722607	12725325	0	4	948,576,312,128,	0,1862,2820,4112,	chr1	12722650	12723258	retro_human_5702	0	-	PRAMEF8	608
chr1	15251886	15252467	ENSG00000233954[1,1,1]	0	-	15252144	15252417	0	1	581,	0,	chr1	15252145	15252417	retro_human_339	0	-	UQCRHL	272
chr1	15251886	15254164	ENSG00000233954[2,1,1]	0	-	15252144	15252417	0	1	2278,	0,	chr1	15252145	15252417	retro_human_339	0	-	UQCRHL	272
chr1	16698915	16700204	ENSG00000238142[1,6,3]	0	-	16698915	16698915	0	2	298,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	BX284668.5	508
chr1	16698915	16700204	ENSG00000238142[1,4,3]	0	-	16698915	16698915	0	2	298,560,	0,729,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	BX284668.5	508
chr1	16698915	16700204	ENSG00000238142[1,7,3]	0	-	16698915	16698915	0	2	295,228,	0,1061,	chr1	16699523	16700031	BX284668.4-201|processed_pseudogene	0	+	BX284668.5	508
chr1	21854269	21854591	ENSG00000285794[1,1,1]	0	+	21854269	21854269	0	1	322,	0,	chr1	21854319	21854541	AL031281.1-201|transcribed_processed_pseudogene	0	+	LINC00339,CDC42-AS1	222
chr1	26701173	26702577	ENSG00000175793[1,1,1]	0	+	26701287	26702031	0	1	1404,	0,	chr1	26701288	26701986	retro_human_10136	0	+	SFN	698
chr1	33141899	33143617	ENSG00000160094[3,5,4]	0	+	33143220	33143406	0	2	158,437,	0,1281,	chr1	33143179	33143514	retro_human_82	0	+	ZNF362	335
chr1	39638917	39641082	ENSG00000198754[2,1,1]	0	-	39639149	39640700	0	1	2165,	0,	chr1	39639153	39640700	retro_human_5887	0	-	OXCT2	1547
chr1	39638917	39640843	ENSG00000198754[1,1,1]	0	-	39639149	39640700	0	1	1926,	0,	chr1	39639153	39640700	retro_human_5887	0	-	OXCT2	1547
chr1	42712324	42716953	ENSG00000228192[1,4,4]	0	-	42712324	42712324	0	5	169,142,47,174,216,	0,930,1559,2667,4413,	chr1	42712912	42713478	retro_human_10712	0	+	ERMAP	566
