chr1	23017521	23020457	ENSG00000179546[2,2,1]	0	-	23018766	23019897	0	1	2936,	0,	chr1	23018791	23019798	retro_human_10542	0	-	HTR1D	1007
chr1	25696962	25701342	ENSG00000236528[1,3,3]	0	+	25696962	25696962	255	2	346,1840,	0,2540,	chr1	25700368	25701204	retro_human_10536	0	-	PAQR7	836
chr1	34617634	34621200	ENSG00000189280[1,2,1]	0	+	34619968	34620787	255	2	199,1253,	0,2313,	chr1	34619993	34620586	retro_human_5602	0	+	GJB5	593
chr1	34617634	34621200	ENSG00000189280[1,1,1]	0	+	34619968	34620787	0	2	199,1256,	0,2310,	chr1	34619993	34620586	retro_human_5602	0	+	GJB5	593
chr1	34643792	34649048	ENSG00000188910[1,1,1]	0	+	34647391	34648201	0	2	615,1682,	0,3574,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34644044	34649048	ENSG00000188910[3,1,1]	0	+	34647391	34648201	0	2	363,1682,	0,3322,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34644856	34649048	ENSG00000188910[2,2,1]	0	+	34647391	34648201	0	2	215,1682,	0,2510,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34655577	34658424	ENSG00000187513[1,2,1]	0	+	34656842	34657841	0	2	120,1694,	0,1153,	chr1	34656843	34657460	retro_human_5600	0	+	GJA4	617
chr1	34655577	34658424	ENSG00000187513[1,1,1]	0	+	34656842	34657841	0	2	120,1599,	0,1248,	chr1	34656843	34657460	retro_human_5600	0	+	GJA4	617
chr1	37911738	37914021	ENSG00000185668[1,1,2]	0	-	37912568	37913921	0	1	2283,	0,	chr1	37912698	37913180	retro_human_4650	0	-	POU3F1	482
chr1	38740632	38743518	ENSG00000228436[2,5,3]	0	+	38740632	38740632	0	2	188,336,	0,2550,	chr1	38742651	38743340	retro_human_4648	0	-	GJA9	689
chr1	38741642	38743643	ENSG00000131233[2,2,2]	0	-	38741795	38743340	0	1	2001,	0,	chr1	38742651	38743340	retro_human_4648	0	-	GJA9	689
chr1	44676996	44677879	ENSG00000188396[2,3,1]	0	-	44677159	44677822	0	1	883,	0,	chr1	44677166	44677552	retro_human_6704	0	-	TCTEX1D4	386
chr1	58453346	58455266	ENSG00000184292[1,1,1]	0	-	58454151	58455120	0	1	1920,	0,	chr1	58454161	58455030	retro_human_2309	0	-	TACSTD2	869
chr1	58453346	58455787	ENSG00000184292[2,1,1]	0	-	58454151	58455120	0	1	2441,	0,	chr1	58454161	58455030	retro_human_2309	0	-	TACSTD2	869
