chr1	2523036	2524573	ENSG00000169717[1,1,1]	0	+	2523306	2524437	0	1	1537,	0,	chr1	2523328	2524437	retro_human_6556	0	+	ACTRT2	1109
chr1	15251886	15252467	ENSG00000233954[1,1,1]	0	-	15252144	15252417	0	1	581,	0,	chr1	15252145	15252417	retro_human_339	0	-	UQCRHL	272
chr1	15251886	15254164	ENSG00000233954[2,1,1]	0	-	15252144	15252417	0	1	2278,	0,	chr1	15252145	15252417	retro_human_339	0	-	UQCRHL	272
chr1	23017521	23020457	ENSG00000179546[2,2,1]	0	-	23018766	23019897	0	1	2936,	0,	chr1	23018791	23019798	retro_human_10542	0	-	HTR1D	1007
chr1	25696962	25701342	ENSG00000236528[1,3,3]	0	+	25696962	25696962	255	2	346,1840,	0,2540,	chr1	25700368	25701204	retro_human_10536	0	-	PAQR7	836
chr1	26701173	26702577	ENSG00000175793[1,1,1]	0	+	26701287	26702031	0	1	1404,	0,	chr1	26701288	26701986	retro_human_10136	0	+	SFN	698
chr1	34617634	34621200	ENSG00000189280[1,2,1]	0	+	34619968	34620787	255	2	199,1253,	0,2313,	chr1	34619993	34620586	retro_human_5602	0	+	GJB5	593
chr1	34617634	34621200	ENSG00000189280[1,1,1]	0	+	34619968	34620787	0	2	199,1256,	0,2310,	chr1	34619993	34620586	retro_human_5602	0	+	GJB5	593
chr1	34643792	34649048	ENSG00000188910[1,1,1]	0	+	34647391	34648201	0	2	615,1682,	0,3574,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34644044	34649048	ENSG00000188910[3,1,1]	0	+	34647391	34648201	0	2	363,1682,	0,3322,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34644856	34649048	ENSG00000188910[2,2,1]	0	+	34647391	34648201	0	2	215,1682,	0,2510,	chr1	34647395	34648018	retro_human_5603	0	+	GJB3	623
chr1	34655577	34658424	ENSG00000187513[1,2,1]	0	+	34656842	34657841	0	2	120,1694,	0,1153,	chr1	34656843	34657460	retro_human_5600	0	+	GJA4	617
chr1	34655577	34658424	ENSG00000187513[1,1,1]	0	+	34656842	34657841	0	2	120,1599,	0,1248,	chr1	34656843	34657460	retro_human_5600	0	+	GJA4	617
chr1	37911738	37914021	ENSG00000185668[1,1,2]	0	-	37912568	37913921	0	1	2283,	0,	chr1	37912698	37913180	retro_human_4650	0	-	POU3F1	482
chr1	38740632	38743518	ENSG00000228436[2,5,3]	0	+	38740632	38740632	0	2	188,336,	0,2550,	chr1	38742651	38743340	retro_human_4648	0	-	GJA9	689
chr1	38741642	38743643	ENSG00000131233[2,2,2]	0	-	38741795	38743340	0	1	2001,	0,	chr1	38742651	38743340	retro_human_4648	0	-	GJA9	689
chr1	39638917	39641082	ENSG00000198754[2,1,1]	0	-	39639149	39640700	0	1	2165,	0,	chr1	39639153	39640700	retro_human_5887	0	-	OXCT2	1547
